Text,Sentiment,clean_text,text_len_words,polarity,vader_score,sentiment
user: Surprising how quiet GMC has gotten on the stream. Been a fabulous performer and still has 25% of the float short.,1,user surprising how quiet gmc has gotten on the stream been a fabulous performer and still has 25 of the float short,22,0.275,0.6705,Positive
AF 30 min second shot at the 100MA - 20/50 crossing   ,-1,af 30 min second shot at the 100ma 2050 crossing,10,0.0,0.0,Neutral
"user: from the Sunday watchlist, trying to B/O here. CYH  ",1,user from the sunday watchlist trying to bo here cyh,10,0.0,0.0,Neutral
AXN rejected by the 50dma yesterday,-1,axn rejected by the 50dma yesterday,6,0.0,-0.5106,Negative
"I didn't see any1 else buying with me 1 lower earlier #timestamped EBAY Trend still intact, this is a market leadr tking a break before 60",1,i didnt see any1 else buying with me 1 lower earlier timestamped ebay trend still intact this is a market leadr tking a break before 60,26,0.0,-0.1027,Neutral
"Taking profits on CMG from 321, not time to a hero over the weekend as this thing fades, I'll take my 1 and revisit, still like this one",1,taking profits on cmg from 321 not time to a hero over the weekend as this thing fades ill take my 1 and revisit still like this one,28,-0.5,-0.0834,Neutral
"COST is another nice one but I'm staying away for now since that special divvy, small pos in T account",1,cost is another nice one but im staying away for now since that special divvy small pos in t account,20,0.23571428571428568,0.6652,Positive
SSYS ooks like a buy to me here at 70 going into next week.,1,ssys ooks like a buy to me here at 70 going into next week,14,0.0,0.3612,Positive
AAP Bullish technical divergence: momentum indicators are above their late- January lows while AAP hit a 14-month low of  419  this week,1,aap bullish technical divergence momentum indicators are above their late january lows while aap hit a 14month low of 419 this week,22,-0.075,-0.4404,Negative
AF - engulfing about to take out tuesday candle   ,-1,af engulfing about to take out tuesday candle,8,0.0,0.0,Neutral
AAP Bullish technical divergence: momentum indicators are above their late- January lows while AAP hit a 14-month low of 419 this week,1,aap bullish technical divergence momentum indicators are above their late january lows while aap hit a 14month low of 419 this week,22,-0.075,-0.4404,Negative
ook at that intraday! Over 70 today?    ,1,ook at that intraday over 70 today,7,0.0,0.0,Neutral
AF 5 min taking some off +50%  ,-1,af 5 min taking some off 50,7,0.0,0.0,Neutral
"Buyable when it reclaims 50d, easy move back to 14 F",1,buyable when it reclaims 50d easy move back to 14 f,11,0.21666666666666667,0.4404,Positive
"COX hasn't moved much since this AM, but catching my eye. ight vol pullback, above res + 200-day  ",1,cox hasnt moved much since this am but catching my eye ight vol pullback above res 200day,17,0.26666666666666666,0.0,Neutral
"GS the current fib level support is  152.05. It bounce off of it today, not sure it will have the same luck next time it re-test.",-1,gs the current fib level support is 15205 it bounce off of it today not sure it will have the same luck next time it retest,26,-0.0625,0.5773,Positive
"aughing all the way to the bank, Top 5 T account PEP This thing riding the upper BB on weekly chrt! Monster 10% move. ove me a bull mkt.",1,aughing all the way to the bank top 5 t account pep this thing riding the upper bb on weekly chrt monster 10 move ove me a bull mkt,29,0.25,0.2023,Positive
JPM bounced off it's fib support level today too.,-1,jpm bounced off its fib support level today too,9,0.0,0.4019,Positive
MCP looking better again. Tradeble.,1,mcp looking better again tradeble,5,0.5,0.4404,Positive
"user: AAP why short a stock down like apple is???  Kind of late and risky? very late, but some ppl like the high premiums",1,user aap why short a stock down like apple is kind of late and risky very late but some ppl like the high premiums,24,-0.014259259259259263,0.5574,Positive
FOD long 2.87,1,fod long 287,3,-0.05,0.0,Neutral
AAP  anybody want a tip? I hear Bluestar airlines likes next weeks calls on ddd do your research,1,aap anybody want a tip i hear bluestar airlines likes next weeks calls on ddd do your research,18,0.0,0.4767,Positive
BVSN 11.07 ai ai ai.,-1,bvsn 1107 ai ai ai,5,0.0,0.0,Neutral
AF - Taking out the entire week. Gap then 20MA on daily. Shooting star weekly.  ,-1,af taking out the entire week gap then 20ma on daily shooting star weekly,14,0.0,0.0,Neutral
"user: what's taking so long for AAP to get sub 430?! 137B Cash, 2.5% div, FYI as soon as those go away it will drop",1,user whats taking so long for aap to get sub 430 137b cash 25 div fyi as soon as those go away it will drop,25,-0.05,-0.0772,Neutral
"GMX I am not endorsing this trade, but from 3.98 it was a nice short. If SPY suddenly breaks lod we will easily see GMX  3.31.",-1,gmx i am not endorsing this trade but from 398 it was a nice short if spy suddenly breaks lod we will easily see gmx 331,26,0.2583333333333333,0.7783,Positive
"SD If you think you have not gotta a fair shake from Tom Ward and the Board, let the SEC know about it, #corruption  ",1,sd if you think you have not gotta a fair shake from tom ward and the board let the sec know about it corruption,24,0.3,-0.1139,Neutral
Watch DECK over 49.20.,1,watch deck over 4920,4,0.0,0.0,Neutral
DDD  here is that piece about the 3d printed skull cap  ,1,ddd here is that piece about the 3d printed skull cap,11,0.0,0.0,Neutral
AF 60 min ok really this is the last one. Note 100MA and 50% fibs just below. Sitting on S2 now.   ,-1,af 60 min ok really this is the last one note 100ma and 50 fibs just below sitting on s2 now,21,0.2333333333333333,0.296,Positive
GMX just like magic.,-1,gmx just like magic,4,0.5,0.3612,Positive
"I have no position in GMX, I just pointed out that under 3.98 it would be a nice short. With a 3.15 target.",-1,i have no position in gmx i just pointed out that under 398 it would be a nice short with a 315 target,23,0.3,0.1531,Neutral
SW TX GD are royalty companies in GD SV and a bullish sentiment in C COPX SCCO FCX as byproducts NINI JJN JJC JJP JJM,1,sw tx gd are royalty companies in gd sv and a bullish sentiment in c copx scco fcx as byproducts nini jjn jjc jjp jjm,25,0.0,0.3612,Positive
EBAY tested the high today n it failed unless Hmary in25min.,-1,ebay tested the high today n it failed unless hmary in25min,11,-0.16999999999999998,-0.5106,Negative
user: Mr AAP is going to have to stop hanging out by the pool if he is to make 435 by close. All she needs is one fat finger buyer,1,user mr aap is going to have to stop hanging out by the pool if he is to make 435 by close all she needs is one fat finger buyer,30,0.0,-0.296,Negative
GMX just .20 cents until target.,-1,gmx just 20 cents until target,6,0.0,0.0,Neutral
"Back in on the short side of COG, hedging my other nat gas plays XCO, COG trading at 10x+ sales 6.37 book. CHK 1.09X, 1.08X respectively",-1,back in on the short side of cog hedging my other nat gas plays xco cog trading at 10x sales 637 book chk 109x 108x respectively,26,-0.03125,0.5267,Positive
GMX BINGO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,-1,gmx bingo,2,0.0,0.0,Neutral
"KWK 5MM shares traded so far, this is getting interesting here... shorts want out obviously... #traders #action",1,kwk 5mm shares traded so far this is getting interesting here shorts want out obviously traders action,17,0.175,0.6369,Positive
ook for a breakout V MA   ,1,ook for a breakout v ma,6,0.0,0.0,Neutral
AAP holding my current positions over the weekend    ,-1,aap holding my current positions over the weekend,8,0.0,0.0,Neutral
"user: user Compelling enough for me to join you 64.71>>TY! Filled short at 64.7615, glad to see you're in as well ;0) COG",-1,user user compelling enough for me to join you 6471ty filled short at 647615 glad to see youre in as well 0 cog,23,0.24,0.802,Positive
user: AAP finishing wave 3 of decline   I think an error in your calc is incl Einhorn's Pump&Dump,1,user aap finishing wave 3 of decline i think an error in your calc is incl einhorns pumpdump,18,0.0,-0.4019,Negative
"Back into that frothy zone here on SPY, raising cash & making a few selective hedges here on my NG stocks, short COG against XCO KWK SD",-1,back into that frothy zone here on spy raising cash making a few selective hedges here on my ng stocks short cog against xco kwk sd,26,-0.06666666666666667,0.0,Neutral
INO Some perspective:   ,1,ino some perspective,3,0.0,0.0,Neutral
"emember how ZAGG sued a bunch of critics for eg defamation? Theyve gone further now, responses to discovery are a total joke.Short it to 0",-1,emember how zagg sued a bunch of critics for eg defamation theyve gone further now responses to discovery are a total jokeshort it to 0,25,0.0,-0.296,Negative
"P pays record labels 0.12 per 100 songs, AAP offered .06 for their planned service. (Spotify pays .35) via NYPOST  ",1,p pays record labels 012 per 100 songs aap offered 06 for their planned service spotify pays 35 via nypost,20,0.0,0.0,Neutral
PAN went hard in the paint this week. TSA on a comback too. I put my allowance money there.,1,pan went hard in the paint this week tsa on a comback too i put my allowance money there,19,-0.2916666666666667,-0.1027,Neutral
"Historically with the amount of options, AAP 's ow day is Friday, and high day is Tuesday FYI, the non sell off today missed the pin430",1,historically with the amount of options aap s ow day is friday and high day is tuesday fyi the non sell off today missed the pin430,26,0.08,-0.1027,Neutral
"I would be worried if I was short  trend is reversing, stock back above 50d on weekly and daily, macd curling up, get ready for squeeze",1,i would be worried if i was short trend is reversing stock back above 50d on weekly and daily macd curling up get ready for squeeze,26,0.04,0.0772,Neutral
"if EBAY breaks todays low next week, I will be fully hedging my T position",1,if ebay breaks todays low next week i will be fully hedging my t position,15,0.0,-0.2732,Negative
MTW long good company plus some WI love for made in WI,1,mtw long good company plus some wi love for made in wi,12,0.3833333333333333,0.7964,Positive
AGCO been adding on pull backs. Great company not only large machinery but also serves hobby farms I expect a lot of growth couple of years,1,agco been adding on pull backs great company not only large machinery but also serves hobby farms i expect a lot of growth couple of years,26,0.33809523809523806,0.705,Positive
ZCS doji under trendline   ,-1,zcs doji under trendline,4,0.0,0.0,Neutral
BAC accumulated more May 12 calls today.  ooking for a move to the upside leading into Thursday.,1,bac accumulated more may 12 calls today ooking for a move to the upside leading into thursday,17,0.5,0.0,Neutral
TXN raises 1Q13 earnings & revs to upper end of prev f/cast range - improving demand for chips - Expects 1Q13 EPS of 0.28-0.32,1,txn raises 1q13 earnings revs to upper end of prev fcast range improving demand for chips expects 1q13 eps of 028032,21,0.0,0.3182,Positive
KEY and HBAN have been flirting major trend breaks and did this week. ong both but sold some KEY pre mkt Fri. Both should work higher,1,key and hban have been flirting major trend breaks and did this week ong both but sold some key pre mkt fri both should work higher,26,0.078125,0.1027,Neutral
AMZN flagging.A clearance of this flag will open the door for more gains to test the all-time highs  ,1,amzn flagginga clearance of this flag will open the door for more gains to test the alltime highs,18,0.25,0.4005,Positive
GOOG nibbled on buying goog into the close 830 GS 153,1,goog nibbled on buying goog into the close 830 gs 153,11,0.0,0.0,Neutral
"NKD  - great start to 2013, up 54%, 2nd best performer in #13for2013 portfolio  ",1,nkd great start to 2013 up 54 2nd best performer in 13for2013 portfolio,13,0.6,0.8519,Positive
"DDD watch for break of the DT line and STO signal, MACD also appears to be turning around  ",1,ddd watch for break of the dt line and sto signal macd also appears to be turning around,18,0.0,0.0,Neutral
TSCO nice 5 week base/consolidation.  ooking for a breakout of 105.50 on good volume.  ,1,tsco nice 5 week baseconsolidation ooking for a breakout of 10550 on good volume,14,0.6499999999999999,0.6908,Positive
 Cup and Handle setup.  Can nibble some above 180 and then 182.50  ,1,cup and handle setup can nibble some above 180 and then 18250,12,0.0,0.0,Neutral
PCN Still buyable here off the breakout last week of the descending trend line.  Stop set at 713.  ,1,pcn still buyable here off the breakout last week of the descending trend line stop set at 713,18,0.0,-0.296,Negative
FT Still buyable here with the rising channel as a stop (69)  ,1,ft still buyable here with the rising channel as a stop 69,12,0.0,-0.296,Negative
